Customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST11479,104,2,193.12,4,2,2,422,Potential Loyalists
CUST11480,207,3,284.90999999999997,2,3,3,233,Others
CUST11481,200,4,380.77,3,4,4,344,Loyal Customers
CUST11483,345,3,285.45,1,3,3,133,Others
CUST11485,75,3,285.8,4,3,3,433,Loyal Customers
CUST11486,8,2,190.76999999999998,5,2,2,522,Potential Loyalists
CUST11487,12,1,94.67,5,1,1,511,One-Time Buyers
CUST11488,39,2,187.25,5,2,1,521,Potential Loyalists
CUST11489,135,3,288.0,3,3,3,333,Loyal Customers
CUST11490,394,3,285.44,1,3,3,133,Others
CUST11492,373,2,190.34,1,2,2,122,At-Risk
CUST11493,181,3,286.88,3,3,3,333,Loyal Customers
CUST11494,97,4,383.89,4,4,4,444,High-Value Champions
CUST11495,64,2,190.03,4,2,2,422,Potential Loyalists
CUST11496,410,1,97.23,1,1,1,111,At-Risk
CUST11497,13,5,473.7,5,5,5,555,High-Value Champions
CUST11498,577,1,96.56,1,1,1,111,At-Risk
CUST11499,91,4,379.68,4,4,4,444,High-Value Champions
CUST11500,28,6,569.03,5,5,5,555,High-Value Champions
CUST11501,9,7,656.21,5,5,5,555,High-Value Champions
CUST11502,345,5,480.38,1,5,5,155,Others
CUST11503,181,1,97.23,3,1,1,311,One-Time Buyers
CUST11504,130,4,377.5,3,4,4,344,Loyal Customers
CUST11505,120,7,666.39,3,5,5,355,Loyal Customers
CUST11506,223,2,190.03,2,2,2,222,At-Risk
CUST11507,27,4,382.68,5,4,4,544,High-Value Champions
CUST11508,346,2,190.78,1,2,2,122,At-Risk
CUST11509,54,2,190.56,4,2,2,422,Potential Loyalists
CUST11510,137,2,191.01,3,2,2,322,Others
CUST11511,106,4,383.15,4,4,4,444,High-Value Champions
CUST11512,7,5,478.78,5,5,5,555,High-Value Champions
CUST11513,228,4,379.09,2,4,4,244,Others
CUST11514,353,1,92.8,1,1,1,111,At-Risk
CUST11515,193,2,193.34,3,2,2,322,Others
CUST11516,219,4,385.23,2,4,4,244,Others
CUST11517,287,2,191.01,2,2,2,222,At-Risk
CUST11518,124,2,192.14,3,2,2,322,Others
CUST11519,332,1,94.88,2,1,1,211,At-Risk
CUST11520,78,2,187.47,4,2,1,421,Potential Loyalists
CUST11521,0,1,94.88,5,1,1,511,One-Time Buyers
CUST11522,52,5,480.0,4,5,5,455,High-Value Champions
CUST11523,15,4,379.89,5,4,4,544,High-Value Champions
CUST11524,96,2,190.56,4,2,2,422,Potential Loyalists
CUST11525,145,2,193.34,3,2,2,322,Others
CUST11526,85,3,286.11,4,3,3,433,Loyal Customers
CUST11527,442,2,191.78,1,2,2,122,At-Risk
CUST11528,89,3,287.12,4,3,3,433,Loyal Customers
CUST11529,718,1,92.8,1,1,1,111,At-Risk
CUST11530,393,2,190.03,1,2,2,122,At-Risk
CUST11531,185,2,190.78,3,2,2,322,Others
CUST11532,429,4,380.49,1,4,4,144,Others
CUST11533,300,1,96.11,2,1,1,211,At-Risk
CUST11534,196,5,474.27,3,5,5,355,Loyal Customers
CUST11535,583,2,193.34,1,2,2,122,At-Risk
CUST11536,36,3,287.38,5,3,3,533,Loyal Customers
CUST11537,463,1,94.67,1,1,1,111,At-Risk
CUST11538,14,1,94.45,5,1,1,511,One-Time Buyers
CUST11539,236,2,190.03,2,2,2,222,At-Risk
CUST11540,110,3,288.22,4,3,3,433,Loyal Customers
CUST11541,91,2,189.55,4,2,2,422,Potential Loyalists
CUST11543,133,2,192.67000000000002,3,2,2,322,Others
CUST11544,275,2,193.34,2,2,2,222,At-Risk
CUST11545,279,1,94.67,2,1,1,211,At-Risk
CUST11546,47,3,285.3,5,3,3,533,Loyal Customers
CUST11547,351,1,95.89,1,1,1,111,At-Risk
CUST11548,87,3,289.59000000000003,4,3,4,434,Loyal Customers
CUST11549,128,3,283.72,3,3,3,333,Loyal Customers
CUST11550,105,4,382.84000000000003,4,4,4,444,High-Value Champions
CUST11551,17,2,193.12,5,2,2,522,Potential Loyalists
CUST11553,89,2,190.34,4,2,2,422,Potential Loyalists
CUST11554,46,3,290.35,5,3,4,534,Loyal Customers
CUST11555,33,4,383.68,5,4,4,544,High-Value Champions
CUST11556,439,1,94.88,1,1,1,111,At-Risk
CUST11557,330,2,190.56,2,2,2,222,At-Risk
CUST11558,78,6,577.23,4,5,5,455,High-Value Champions
CUST11559,544,2,190.99,1,2,2,122,At-Risk
CUST11560,128,2,191.44,3,2,2,322,Others
CUST11561,73,4,380.95,4,4,4,444,High-Value Champions
CUST11562,464,2,190.92000000000002,1,2,2,122,At-Risk
CUST11563,156,2,191.23000000000002,3,2,2,322,Others
CUST11564,220,2,192.0,2,2,2,222,At-Risk
CUST11565,219,2,191.23000000000002,2,2,2,222,At-Risk
CUST11566,179,4,386.82,3,4,5,345,Loyal Customers
CUST11568,264,5,477.12,2,5,5,255,Others
CUST11569,133,2,187.68,3,2,1,321,Others
CUST11570,116,3,286.14,3,3,3,333,Loyal Customers
CUST11571,254,4,383.58,2,4,4,244,Others
CUST11572,308,2,193.34,2,2,2,222,At-Risk
CUST11573,117,2,193.79000000000002,3,2,2,322,Others
CUST11574,104,2,187.47,4,2,1,421,Potential Loyalists
CUST11575,180,3,290.04,3,3,4,334,Loyal Customers
CUST11576,110,4,385.48,4,4,4,444,High-Value Champions
CUST11577,348,2,193.48000000000002,1,2,2,122,At-Risk
CUST11578,268,3,288.75,2,3,4,234,Others
CUST11579,154,3,284.0,3,3,3,333,Loyal Customers
CUST11580,15,6,574.47,5,5,5,555,High-Value Champions
CUST11581,131,4,382.43,3,4,4,344,Loyal Customers
CUST11582,597,1,92.8,1,1,1,111,At-Risk
CUST11583,2,5,474.63,5,5,5,555,High-Value Champions
CUST11584,240,4,385.34000000000003,2,4,4,244,Others
CUST11585,152,2,193.34,3,2,2,322,Others
CUST11586,559,2,191.68,1,2,2,122,At-Risk
CUST11587,15,4,383.8,5,4,4,544,High-Value Champions
CUST11588,439,3,288.03,1,3,3,133,Others
CUST11589,713,1,92.8,1,1,1,111,At-Risk
CUST11590,217,2,187.47,2,2,1,221,At-Risk
CUST11591,35,3,287.55,5,3,3,533,Loyal Customers
CUST11592,192,2,187.47,3,2,1,321,Others
CUST11593,43,7,670.51,5,5,5,555,High-Value Champions
CUST11594,140,2,190.76999999999998,3,2,2,322,Others
CUST11595,514,2,192.67000000000002,1,2,2,122,At-Risk
CUST11596,583,1,92.8,1,1,1,111,At-Risk
CUST11597,168,4,378.89,3,4,4,344,Loyal Customers
CUST11598,4,5,481.72,5,5,5,555,High-Value Champions
CUST11599,131,4,382.38,3,4,4,344,Loyal Customers
CUST11600,4,4,382.48,5,4,4,544,High-Value Champions
CUST11601,97,1,96.56,4,1,1,411,One-Time Buyers
CUST11602,557,1,96.11,1,1,1,111,At-Risk
CUST11603,6,2,191.44,5,2,2,522,Potential Loyalists
CUST11604,211,1,94.67,2,1,1,211,At-Risk
CUST11605,709,1,96.11,1,1,1,111,At-Risk
CUST11606,18,6,569.9,5,5,5,555,High-Value Champions
CUST11607,157,1,97.23,3,1,1,311,One-Time Buyers
CUST11608,73,2,193.12,4,2,2,422,Potential Loyalists
CUST11609,410,4,382.81,1,4,4,144,Others
CUST11610,608,3,285.22,1,3,3,133,Others
CUST11611,222,4,379.83,2,4,4,244,Others
CUST11612,325,3,288.24,2,3,3,233,Others
CUST11613,459,3,288.56,1,3,3,133,Others
CUST11614,649,1,95.89,1,1,1,111,At-Risk
CUST11615,104,3,290.35,4,3,4,434,Loyal Customers
CUST11616,332,3,286.9,2,3,3,233,Others
CUST11617,263,2,191.01,2,2,2,222,At-Risk
CUST11618,48,4,383.68,5,4,4,544,High-Value Champions
CUST11619,50,4,378.90999999999997,4,4,4,444,High-Value Champions
CUST11620,33,5,473.53,5,5,5,555,High-Value Champions
CUST11621,74,5,480.14,4,5,5,455,High-Value Champions
CUST11622,68,8,762.98,4,5,5,455,High-Value Champions
CUST11623,382,2,192.11,1,2,2,122,At-Risk
CUST11624,380,2,192.36,1,2,2,122,At-Risk
CUST11625,634,1,96.25,1,1,1,111,At-Risk
CUST11626,29,2,193.34,5,2,2,522,Potential Loyalists
CUST11627,179,5,477.82,3,5,5,355,Loyal Customers
CUST11628,332,3,286.65999999999997,2,3,3,233,Others
CUST11629,21,3,288.0,5,3,3,533,Loyal Customers
CUST11630,155,3,286.13,3,3,3,333,Loyal Customers
CUST11631,238,2,191.68,2,2,2,222,At-Risk
CUST11632,382,1,95.89,1,1,1,111,At-Risk
CUST11633,18,3,285.44,5,3,3,533,Loyal Customers
CUST11634,20,5,478.12,5,5,5,555,High-Value Champions
CUST11635,120,7,670.11,3,5,5,355,Loyal Customers
CUST11636,7,3,284.90999999999997,5,3,3,533,Loyal Customers
CUST11637,7,4,382.0,5,4,4,544,High-Value Champions
CUST11638,8,5,479.26,5,5,5,555,High-Value Champions
CUST11639,102,2,187.68,4,2,1,421,Potential Loyalists
CUST11640,54,7,668.45,4,5,5,455,High-Value Champions
CUST11641,134,1,94.67,3,1,1,311,One-Time Buyers
CUST11642,210,5,475.78999999999996,2,5,5,255,Others
CUST11643,306,2,189.12,2,2,1,221,At-Risk
CUST11644,122,3,284.48,3,3,3,333,Loyal Customers
CUST11645,95,7,666.64,4,5,5,455,High-Value Champions
CUST11646,9,4,378.24,5,4,4,544,High-Value Champions
CUST11647,480,2,193.48000000000002,1,2,2,122,At-Risk
CUST11648,254,2,189.12,2,2,1,221,At-Risk
CUST11649,80,4,381.4,4,4,4,444,High-Value Champions
CUST11650,27,4,386.15,5,4,5,545,High-Value Champions
CUST11651,219,2,189.32999999999998,2,2,1,221,At-Risk
CUST11652,355,3,286.59000000000003,1,3,3,133,Others
CUST11653,533,2,191.13,1,2,2,122,At-Risk
CUST11654,111,3,282.15999999999997,4,3,3,433,Loyal Customers
CUST11655,602,1,97.23,1,1,1,111,At-Risk
CUST11656,323,5,477.9,2,5,5,255,Others
CUST11657,74,5,474.03,4,5,5,455,High-Value Champions
CUST11658,93,3,288.03,4,3,3,433,Loyal Customers
CUST11659,140,2,190.56,3,2,2,322,Others
CUST11660,296,5,479.9,2,5,5,255,Others
CUST11663,142,4,384.5,3,4,4,344,Loyal Customers
CUST11664,103,5,480.82,4,5,5,455,High-Value Champions
CUST11665,32,4,385.02,5,4,4,544,High-Value Champions
CUST11666,291,5,472.90999999999997,2,5,5,255,Others
CUST11667,97,4,382.84000000000003,4,4,4,444,High-Value Champions
CUST11668,415,2,190.76999999999998,1,2,2,122,At-Risk
CUST11669,54,5,475.44,4,5,5,455,High-Value Champions
CUST11670,445,2,189.12,1,2,1,121,At-Risk
CUST11671,38,2,187.47,5,2,1,521,Potential Loyalists
CUST11672,336,5,479.25,2,5,5,255,Others
CUST11673,384,3,288.15,1,3,3,133,Others
CUST11674,228,4,379.68,2,4,4,244,Others
CUST11675,350,1,94.45,1,1,1,111,At-Risk
CUST11676,99,2,191.23000000000002,4,2,2,422,Potential Loyalists
CUST11677,140,2,192.5,3,2,2,322,Others
CUST11678,32,5,472.72,5,5,5,555,High-Value Champions
CUST11679,21,5,480.07,5,5,5,555,High-Value Champions
CUST11680,68,6,567.14,4,5,5,455,High-Value Champions
CUST11681,51,3,285.23,4,3,3,433,Loyal Customers
CUST11682,394,2,187.68,1,2,1,121,At-Risk
CUST11683,267,4,378.69,2,4,4,244,Others
CUST11684,272,3,285.3,2,3,3,233,Others
CUST11685,153,6,575.29,3,5,5,355,Loyal Customers
CUST11686,259,3,286.11,2,3,3,233,Others
CUST11688,137,4,386.36,3,4,5,345,Loyal Customers
CUST11689,27,2,191.78,5,2,2,522,Potential Loyalists
CUST11691,58,4,383.01,4,4,4,444,High-Value Champions
CUST11692,182,3,286.56,3,3,3,333,Loyal Customers
CUST11693,72,4,385.69,4,4,4,444,High-Value Champions
CUST11694,144,4,384.35,3,4,4,344,Loyal Customers
CUST11695,129,4,378.24,3,4,4,344,Loyal Customers
CUST11696,16,5,475.26,5,5,5,555,High-Value Champions
CUST11697,35,2,190.03,5,2,2,522,Potential Loyalists
CUST11698,253,2,192.67000000000002,2,2,2,222,At-Risk
CUST11699,241,1,96.11,2,1,1,211,At-Risk
CUST11700,36,4,378.94,5,4,4,544,High-Value Champions
CUST11701,47,4,384.04,5,4,4,544,High-Value Champions
CUST11702,99,7,664.12,4,5,5,455,High-Value Champions
CUST11703,10,5,482.4,5,5,5,555,High-Value Champions
CUST11704,66,6,567.36,4,5,5,455,High-Value Champions
CUST11705,380,2,190.7,1,2,2,122,At-Risk
CUST11706,71,5,478.1,4,5,5,455,High-Value Champions
CUST11707,77,4,378.03,4,4,4,444,High-Value Champions
CUST11708,78,3,289.34000000000003,4,3,4,434,Loyal Customers
CUST11709,167,2,191.01,3,2,2,322,Others
CUST11710,297,4,383.73,2,4,4,244,Others
CUST11711,559,1,92.8,1,1,1,111,At-Risk
CUST11712,417,3,290.04,1,3,4,134,Others
CUST11713,529,1,92.8,1,1,1,111,At-Risk
CUST11714,142,3,286.67,3,3,3,333,Loyal Customers
CUST11715,221,5,480.02,2,5,5,255,Others
CUST11716,133,5,473.14,3,5,5,355,Loyal Customers
CUST11719,371,2,193.48000000000002,1,2,2,122,At-Risk
CUST11720,485,2,187.47,1,2,1,121,At-Risk
CUST11722,15,4,378.24,5,4,4,544,High-Value Champions
CUST11723,299,4,383.1,2,4,4,244,Others
CUST11724,154,2,193.12,3,2,2,322,Others
CUST11725,153,3,286.81,3,3,3,333,Loyal Customers
CUST11726,192,3,283.78,3,3,3,333,Loyal Customers
CUST11727,68,3,280.48,4,3,2,432,Loyal Customers
CUST11728,53,4,381.69,4,4,4,444,High-Value Champions
CUST11730,103,5,473.54999999999995,4,5,5,455,High-Value Champions
CUST11731,300,1,92.8,2,1,1,211,At-Risk
CUST11732,260,4,381.44,2,4,4,244,Others
CUST11733,20,3,286.45,5,3,3,533,Loyal Customers
CUST11734,61,4,380.59000000000003,4,4,4,444,High-Value Champions
CUST11735,220,1,96.25,2,1,1,211,At-Risk
CUST11736,136,5,481.06,3,5,5,355,Loyal Customers
CUST11737,254,5,478.04,2,5,5,255,Others
CUST11738,20,3,289.23,5,3,4,534,Loyal Customers
CUST11739,249,3,285.68,2,3,3,233,Others
CUST11740,122,4,379.12,3,4,4,344,Loyal Customers
CUST11741,104,2,190.78,4,2,2,422,Potential Loyalists
CUST11742,137,9,862.29,3,5,5,355,Loyal Customers
CUST11743,41,1,96.11,5,1,1,511,One-Time Buyers
CUST11745,144,3,287.02,3,3,3,333,Loyal Customers
CUST11746,180,3,290.04,3,3,4,334,Loyal Customers
CUST11747,316,1,94.88,2,1,1,211,At-Risk
CUST11748,98,4,379.47,4,4,4,444,High-Value Champions
CUST11749,528,2,189.32999999999998,1,2,1,121,At-Risk
CUST11750,49,2,190.7,4,2,2,422,Potential Loyalists
CUST11751,7,6,574.53,5,5,5,555,High-Value Champions
CUST11752,69,5,479.76,4,5,5,455,High-Value Champions
CUST11753,273,3,286.89,2,3,3,233,Others
CUST11754,376,2,191.44,1,2,2,122,At-Risk
CUST11755,203,3,284.90999999999997,2,3,3,233,Others
CUST11756,252,2,192.11,2,2,2,222,At-Risk
CUST11757,330,2,189.05,2,2,1,221,At-Risk
CUST11758,102,5,476.44,4,5,5,455,High-Value Champions
CUST11759,46,4,379.9,5,4,4,544,High-Value Champions
CUST11760,116,2,192.11,3,2,2,322,Others
CUST11761,491,1,94.45,1,1,1,111,At-Risk
CUST11762,143,3,287.24,3,3,3,333,Loyal Customers
CUST11763,4,2,192.14,5,2,2,522,Potential Loyalists
CUST11764,389,2,191.23000000000002,1,2,2,122,At-Risk
CUST11765,51,4,378.72,4,4,4,444,High-Value Champions
CUST11766,24,4,379.9,5,4,4,544,High-Value Champions
CUST11767,44,5,475.65999999999997,5,5,5,555,High-Value Champions
CUST11768,133,2,189.55,3,2,2,322,Others
CUST11769,110,3,285.01,4,3,3,433,Loyal Customers
CUST11770,331,2,187.47,2,2,1,221,At-Risk
CUST11771,93,4,381.04,4,4,4,444,High-Value Champions
CUST11772,209,2,189.05,2,2,1,221,At-Risk
CUST11773,415,3,289.01,1,3,4,134,Others
CUST11774,20,4,378.24,5,4,4,544,High-Value Champions
CUST11775,146,3,290.71000000000004,3,3,4,334,Loyal Customers
CUST11776,262,1,97.23,2,1,1,211,At-Risk
CUST11777,114,3,284.8,4,3,3,433,Loyal Customers
CUST11778,192,3,288.15,3,3,3,333,Loyal Customers
CUST11780,288,7,660.55,2,5,5,255,Others
CUST11781,209,2,187.47,2,2,1,221,At-Risk
CUST11782,34,2,189.05,5,2,1,521,Potential Loyalists
CUST11783,83,6,569.81,4,5,5,455,High-Value Champions
CUST11784,66,3,286.01,4,3,3,433,Loyal Customers
CUST11785,217,5,476.69,2,5,5,255,Others
CUST11786,201,2,189.05,3,2,1,321,Others
CUST11787,612,1,96.25,1,1,1,111,At-Risk
CUST11788,67,1,96.56,4,1,1,411,One-Time Buyers
CUST11789,319,2,190.78,2,2,2,222,At-Risk
CUST11790,5,6,570.52,5,5,5,555,High-Value Champions
CUST11791,301,2,192.0,2,2,2,222,At-Risk
CUST11792,153,6,573.67,3,5,5,355,Loyal Customers
CUST11794,239,4,384.47,2,4,4,244,Others
CUST11795,21,3,288.15,5,3,3,533,Loyal Customers
CUST11797,396,2,192.11,1,2,2,122,At-Risk
CUST11798,641,1,97.23,1,1,1,111,At-Risk
CUST11799,689,1,96.25,1,1,1,111,At-Risk
CUST11800,162,5,477.76,3,5,5,355,Loyal Customers
CUST11801,283,2,187.68,2,2,1,221,At-Risk
CUST11802,23,3,285.92,5,3,3,533,Loyal Customers
CUST11803,55,3,285.61,4,3,3,433,Loyal Customers
CUST11804,681,1,96.11,1,1,1,111,At-Risk
CUST11805,209,3,287.93,2,3,3,233,Others
CUST11806,234,3,285.44,2,3,3,233,Others
CUST11807,101,2,192.22,4,2,2,422,Potential Loyalists
CUST11808,0,3,289.37,5,3,4,534,Loyal Customers
CUST11809,105,3,287.24,4,3,3,433,Loyal Customers
CUST11810,555,2,190.99,1,2,2,122,At-Risk
CUST11811,277,2,189.05,2,2,1,221,At-Risk
CUST11812,396,1,96.56,1,1,1,111,At-Risk
CUST11813,53,5,476.94,4,5,5,455,High-Value Champions
CUST11814,270,4,381.93,2,4,4,244,Others
CUST11815,36,8,765.8,5,5,5,555,High-Value Champions
CUST11816,80,4,386.96000000000004,4,4,5,445,High-Value Champions
CUST11817,82,6,578.35,4,5,5,455,High-Value Champions
CUST11818,53,4,385.98,4,4,4,444,High-Value Champions
CUST11820,601,1,96.25,1,1,1,111,At-Risk
CUST11821,719,1,94.67,1,1,1,111,At-Risk
CUST11822,104,4,382.17,4,4,4,444,High-Value Champions
CUST11823,88,3,288.39,4,3,3,433,Loyal Customers
CUST11824,178,2,190.56,3,2,2,322,Others
CUST11825,26,2,191.78,5,2,2,522,Potential Loyalists
CUST11826,544,1,96.11,1,1,1,111,At-Risk
CUST11827,155,1,94.88,3,1,1,311,One-Time Buyers
CUST11828,553,2,194.46,1,2,2,122,At-Risk
CUST11829,11,4,378.6,5,4,4,544,High-Value Champions
CUST11830,9,4,384.25,5,4,4,544,High-Value Champions
CUST11831,120,4,379.36,3,4,4,344,Loyal Customers
CUST11832,5,3,283.36,5,3,3,533,Loyal Customers
CUST11833,522,2,190.78,1,2,2,122,At-Risk
CUST11834,388,3,288.67,1,3,3,133,Others
CUST11836,55,2,189.05,4,2,1,421,Potential Loyalists
CUST11837,83,5,479.46,4,5,5,455,High-Value Champions
CUST11838,203,3,288.91,2,3,4,234,Others
CUST11839,36,2,189.36,5,2,2,522,Potential Loyalists
CUST11840,47,3,288.36,5,3,3,533,Loyal Customers
CUST11841,455,2,189.05,1,2,1,121,At-Risk
CUST11842,453,2,188.9,1,2,1,121,At-Risk
CUST11843,357,2,192.36,1,2,2,122,At-Risk
CUST11844,192,2,192.11,3,2,2,322,Others
CUST11846,165,5,480.6,3,5,5,355,Loyal Customers
CUST11847,242,1,92.8,2,1,1,211,At-Risk
CUST11848,413,1,97.23,1,1,1,111,At-Risk
CUST11849,311,2,194.46,2,2,2,222,At-Risk
CUST11850,521,3,290.35,1,3,4,134,Others
CUST11851,150,2,190.99,3,2,2,322,Others
CUST11852,119,4,380.11,3,4,4,344,Loyal Customers
CUST11853,455,1,97.23,1,1,1,111,At-Risk
CUST11854,152,4,383.13,3,4,4,344,Loyal Customers
CUST11855,109,3,287.24,4,3,3,433,Loyal Customers
CUST11856,95,2,188.69,4,2,1,421,Potential Loyalists
CUST11857,147,6,572.05,3,5,5,355,Loyal Customers
CUST11858,233,3,287.02,2,3,3,233,Others
CUST11859,47,2,189.12,5,2,1,521,Potential Loyalists
CUST11860,16,3,289.68,5,3,4,534,Loyal Customers
CUST11861,163,2,190.34,3,2,2,322,Others
CUST11862,119,3,284.03,3,3,3,333,Loyal Customers
CUST11863,239,1,96.25,2,1,1,211,At-Risk
CUST11864,80,5,469.18,4,5,5,455,High-Value Champions
CUST11865,11,4,383.89,5,4,4,544,High-Value Champions
CUST11866,444,1,96.25,1,1,1,111,At-Risk
CUST11867,167,4,382.90999999999997,3,4,4,344,Loyal Customers
CUST11868,52,5,475.25,4,5,5,455,High-Value Champions
CUST11869,188,3,283.35,3,3,3,333,Loyal Customers
CUST11870,385,1,95.89,1,1,1,111,At-Risk
CUST11871,197,5,479.14,3,5,5,355,Loyal Customers
CUST11872,7,1,96.56,5,1,1,511,One-Time Buyers
CUST11873,78,3,283.58,4,3,3,433,Loyal Customers
CUST11874,311,2,190.34,2,2,2,222,At-Risk
CUST11875,382,3,282.35,1,3,3,133,Others
CUST11876,30,2,189.12,5,2,1,521,Potential Loyalists
CUST11877,228,1,94.45,2,1,1,211,At-Risk
CUST11878,171,4,381.90999999999997,3,4,4,344,Loyal Customers
CUST11879,57,6,572.95,4,5,5,455,High-Value Champions
CUST11880,350,2,193.79000000000002,1,2,2,122,At-Risk
CUST11881,171,2,193.34,3,2,2,322,Others
CUST11882,67,2,191.23000000000002,4,2,2,422,Potential Loyalists
CUST11883,96,2,190.56,4,2,2,422,Potential Loyalists
CUST11885,50,3,287.69,4,3,3,433,Loyal Customers
CUST11886,344,3,288.56,1,3,3,133,Others
CUST11887,241,2,190.99,2,2,2,222,At-Risk
CUST11888,148,3,287.1,3,3,3,333,Loyal Customers
CUST11889,37,2,190.56,5,2,2,522,Potential Loyalists
CUST11890,105,3,281.92,4,3,2,432,Loyal Customers
CUST11891,110,7,665.27,4,5,5,455,High-Value Champions
CUST11892,171,3,282.13,3,3,2,332,Loyal Customers
CUST11895,118,3,283.36,3,3,3,333,Loyal Customers
CUST11896,167,3,285.44,3,3,3,333,Loyal Customers
CUST11897,35,7,666.06,5,5,5,555,High-Value Champions
CUST11898,167,1,94.88,3,1,1,311,One-Time Buyers
CUST11899,140,2,190.7,3,2,2,322,Others
CUST11900,54,4,383.35,4,4,4,444,High-Value Champions
CUST11901,238,1,92.8,2,1,1,211,At-Risk
CUST11902,25,5,481.58000000000004,5,5,5,555,High-Value Champions
CUST11903,559,5,474.13,1,5,5,155,Others
CUST11904,281,2,190.7,2,2,2,222,At-Risk
CUST11905,443,3,290.71000000000004,1,3,4,134,Others
CUST11906,298,3,287.57,2,3,3,233,Others
CUST11907,116,6,571.96,3,5,5,355,Loyal Customers
CUST11908,51,2,193.79000000000002,4,2,2,422,Potential Loyalists
CUST11909,518,1,96.56,1,1,1,111,At-Risk
CUST11910,84,2,187.68,4,2,1,421,Potential Loyalists
CUST11911,90,3,281.92,4,3,2,432,Loyal Customers
CUST11912,334,1,96.25,2,1,1,211,At-Risk
CUST11913,91,4,380.11,4,4,4,444,High-Value Champions
CUST11914,145,5,476.03,3,5,5,355,Loyal Customers
CUST11915,86,3,285.15999999999997,4,3,3,433,Loyal Customers
CUST11916,216,3,284.03,2,3,3,233,Others
CUST11918,97,2,189.36,4,2,2,422,Potential Loyalists
CUST11919,182,1,96.11,3,1,1,311,One-Time Buyers
CUST11920,7,4,384.56,5,4,4,544,High-Value Champions
CUST11921,28,3,285.25,5,3,3,533,Loyal Customers
CUST11922,90,1,96.25,4,1,1,411,One-Time Buyers
CUST11923,128,2,192.67000000000002,3,2,2,322,Others
CUST11924,6,4,381.33,5,4,4,544,High-Value Champions
CUST11925,420,5,475.99,1,5,5,155,Others
CUST11926,154,5,475.02,3,5,5,355,Loyal Customers
CUST11927,83,5,475.01,4,5,5,455,High-Value Champions
CUST11928,15,1,95.89,5,1,1,511,One-Time Buyers
CUST11929,107,3,281.49,4,3,2,432,Loyal Customers
CUST11930,578,2,192.67000000000002,1,2,2,122,At-Risk
CUST11931,419,2,192.36,1,2,2,122,At-Risk
CUST11934,195,2,190.7,3,2,2,322,Others
CUST11935,247,3,283.35,2,3,3,233,Others
CUST11936,34,5,478.99,5,5,5,555,High-Value Champions
CUST11937,262,4,382.05,2,4,4,244,Others
CUST11938,204,1,92.8,2,1,1,211,At-Risk
CUST11939,86,4,386.91,4,4,5,445,High-Value Champions
CUST11940,14,5,469.16999999999996,5,5,5,555,High-Value Champions
CUST11941,352,2,189.05,1,2,1,121,At-Risk
CUST11942,97,2,192.67000000000002,4,2,2,422,Potential Loyalists
CUST11943,90,4,379.92,4,4,4,444,High-Value Champions
CUST11944,295,5,478.99,2,5,5,255,Others
CUST11945,455,3,283.79,1,3,3,133,Others
CUST11946,97,2,192.11,4,2,2,422,Potential Loyalists
CUST11947,90,2,193.34,4,2,2,422,Potential Loyalists
CUST11948,37,1,95.89,5,1,1,511,One-Time Buyers
CUST11949,83,2,189.32999999999998,4,2,1,421,Potential Loyalists
CUST11950,115,6,571.92,3,5,5,355,Loyal Customers
CUST11951,124,5,477.89,3,5,5,355,Loyal Customers
CUST11952,184,3,288.22,3,3,3,333,Loyal Customers
CUST11953,292,6,568.52,2,5,5,255,Others
CUST11954,356,1,95.89,1,1,1,111,At-Risk
CUST11955,129,7,669.34,3,5,5,355,Loyal Customers
CUST11956,34,7,668.26,5,5,5,555,High-Value Champions
CUST11957,167,3,285.68,3,3,3,333,Loyal Customers
CUST11958,227,4,380.9,2,4,4,244,Others
CUST11959,541,2,190.56,1,2,2,122,At-Risk
CUST11960,484,1,94.88,1,1,1,111,At-Risk
